experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
1345,2025-12-02 09:25:36,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,single_tx,"[[0,1]]",[],5280,exectime,73.0,1.0,1,73.0,9040,11920,120,1,0,0.03,73.0,1,0,15,15,0,0.000351
1346,2025-12-02 09:25:37,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,single_rx,"[[1,0]]",[],5280,exectime,298.0,1.0,1,298.0,6304,13876,10240,1,0,0.63,298.0,1,0,14,23,0,0.002102
1347,2025-12-02 09:25:37,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,206.5,1.5,2,413.0,12552,28588,10360,1,1,0.73,302.0,2,0,28,39,0,0.002433
1348,2025-12-02 09:25:38,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,237.0,1.33,3,711.0,18856,42464,20600,2,1,2.83,625.0,3,0,42,62,0,0.004524
1349,2025-12-02 09:25:38,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_1rx_2tx,"[[1,2]]",[],5280,exectime,162.0,1.33,3,486.0,21592,40508,10480,2,1,1.11,400.0,3,0,43,54,0,0.002787
1350,2025-12-02 09:25:39,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,196.5,1.5,4,786.0,25432,56848,20720,3,1,3.3,679.0,4,0,57,77,0,0.004863
1351,2025-12-02 09:25:39,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,259.166667,1.83,6,1555.0,40644,82776,31080,2,4,6.64,917.0,6,0,82,119,0,0.007236
1352,2025-12-02 09:25:40,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,single_tx,"[[0,1]]",[],5280,exectime,73.0,1.0,1,73.0,9040,11920,120,1,0,0.03,73.0,1,0,15,15,0,0.000351
1353,2025-12-02 09:25:40,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,single_rx,"[[1,0]]",[],5280,exectime,298.0,1.0,1,298.0,6256,13924,10240,1,0,0.63,298.0,1,0,13,24,0,0.002101
1354,2025-12-02 09:25:41,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,211.0,1.5,2,422.0,12768,28372,10360,1,1,0.77,315.0,2,0,31,36,0,0.002436
1355,2025-12-02 09:25:41,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,240.0,1.33,3,720.0,19024,42296,20600,2,1,2.83,625.0,3,0,44,60,0,0.004524
1356,2025-12-02 09:25:42,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,exectime,165.0,1.33,3,495.0,21808,40292,10480,2,1,1.12,400.0,3,0,46,51,0,0.002788
1357,2025-12-02 09:25:42,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,198.75,1.5,4,795.0,25600,56680,20720,3,1,3.3,679.0,4,0,59,75,0,0.004863
1358,2025-12-02 09:25:43,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,260.166667,1.83,6,1561.0,38556,84864,31080,2,4,6.62,915.0,6,0,82,119,0,0.007232
1359,2025-12-02 09:25:43,SoC.COMM_a1_A3_m1_f3_v3.txt,HetSched,single_tx,"[[0,1]]",[],5280,exectime,73.0,1.0,1,73.0,9040,11920,120,1,0,0.03,73.0,1,0,15,15,0,0.000351
1360,2025-12-02 09:25:44,SoC.COMM_a1_A3_m1_f3_v3.txt,HetSched,single_rx,"[[1,0]]",[],5280,exectime,298.0,1.0,1,298.0,6304,13876,10240,1,0,0.63,298.0,1,0,14,23,0,0.002102
1361,2025-12-02 09:25:45,SoC.COMM_a1_A3_m1_f3_v3.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,204.5,1.5,2,409.0,11272,29868,10360,1,1,0.72,298.0,2,0,27,40,0,0.002431
1362,2025-12-02 09:25:45,SoC.COMM_a1_A3_m1_f3_v3.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,235.666667,1.33,3,707.0,17576,43744,20600,2,1,2.83,625.0,3,0,41,63,0,0.004524
