experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
508,2025-12-02 09:18:14,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,242.666667,1.33,3,728.0,19728,41592,20600,2,1,2.83,625.0,3,0,50,54,0,0.004525
509,2025-12-02 09:18:14,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,167.666667,1.33,3,503.0,20832,41268,10480,2,1,1.12,400.0,3,0,47,50,0,0.002788
510,2025-12-02 09:18:15,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,201.5,1.5,4,806.0,20016,62264,20720,3,1,3.32,683.0,4,0,56,78,0,0.004867
511,2025-12-02 09:18:15,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,283.166667,1.83,6,1699.0,32900,90520,31080,2,4,6.87,948.0,6,0,86,115,0,0.007247
512,2025-12-02 09:18:16,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,single_tx,"[[0,1]]",[],5280,min_coloc,73.0,1.0,1,73.0,7504,13456,120,1,0,0.03,73.0,1,0,13,17,0,0.000351
513,2025-12-02 09:18:16,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,single_rx,"[[1,0]]",[],5280,min_coloc,288.0,1.0,1,288.0,6400,13780,10240,1,0,0.6,288.0,1,0,16,21,0,0.002099
514,2025-12-02 09:18:17,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,212.5,1.5,2,425.0,13280,27860,10360,1,1,0.76,314.0,2,0,33,34,0,0.002436
515,2025-12-02 09:18:17,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,237.666667,1.33,3,713.0,19680,41640,20600,2,1,2.78,615.0,3,0,49,55,0,0.004522
516,2025-12-02 09:18:18,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,166.0,1.33,3,498.0,20784,41316,10480,2,1,1.11,400.0,3,0,46,51,0,0.002787
517,2025-12-02 09:18:18,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,199.25,1.5,4,797.0,25808,56472,20720,3,1,3.3,678.0,4,0,59,75,0,0.004863
518,2025-12-02 09:18:19,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,252.5,1.83,6,1515.0,38532,84888,31080,2,4,6.88,949.0,6,0,90,111,0,0.007246
519,2025-12-02 09:18:20,SoC.COMM_a1_A3_m1_f3_v3.txt,HetSched,single_tx,"[[0,1]]",[],5280,min_coloc,86.0,1.0,1,86.0,7760,13200,120,1,0,0.03,86.0,1,0,14,16,0,0.000353
520,2025-12-02 09:18:20,SoC.COMM_a1_A3_m1_f3_v3.txt,HetSched,single_rx,"[[1,0]]",[],5280,min_coloc,302.0,1.0,1,302.0,6448,13732,10240,1,0,0.64,302.0,1,0,17,20,0,0.002105
521,2025-12-02 09:18:21,SoC.COMM_a1_A3_m1_f3_v3.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,212.5,1.5,2,425.0,12048,29092,10360,1,1,0.75,309.0,2,0,33,34,0,0.002434
